,ethyl_acryl_100 Cumulative Hazard Index PAC1
BLOCK 1030,5.626905015754094e-06
BLOCK 1033,2.8172244496670846e-06
BLOCK 1035,2.079407617243982e-06
BLOCK 1037,2.075116184427882e-06
BLOCK 1038,2.6644735432075645e-06
BLOCK 2009,5.661161715386409e-06
BLOCK 2013,2.7241473131318533e-05
BLOCK 2008,5.677641284981473e-06
BLOCK 1009,1.8826751602148194e-05
BLOCK 1016,1.8601344922676538e-05
BLOCK 1020,5.836516007835589e-06
BLOCK 1026,5.703161256413823e-06
BLOCK 1027,3.42780834362348e-06
BLOCK 1028,7.417219132738655e-06
BLOCK 1029,1.2550452198484045e-05
BLOCK 1039,3.4394737881580416e-06
BLOCK 1040,5.428466411388422e-06
BLOCK 1052,1.0448572851612489e-05
BLOCK 1054,1.3412788046726429e-05
BLOCK 2025,2.547163492148796e-06
BLOCK 2028,1.1826325175140807e-05
BLOCK 2029,1.2401390814504636e-05
BLOCK 1005,1.1281012982475737e-05
BLOCK 1006,2.6060242850463193e-05
BLOCK 1007,2.2551833326928284e-05
BLOCK 1008,2.702780546971009e-05
BLOCK 1011,9.13296874850855e-06
BLOCK 1024,5.780462490942683e-06
BLOCK 1025,6.265389343188722e-06
BLOCK 3010,5.871434327761126e-05
BLOCK 3011,5.601676832591354e-05
BLOCK 3012,3.3071361737502415e-05
BLOCK 3013,1.381381357189684e-05
BLOCK 3014,1.392988541572433e-05
BLOCK 3015,3.837092220056143e-06
BLOCK 3017,5.301048359454511e-06
BLOCK 3025,1.136644338156852e-05
BLOCK 3026,2.87821277958742e-06
BLOCK 3027,1.1349205283706435e-05
BLOCK 3028,6.484434414219948e-05
BLOCK 3030,3.797812907799967e-06
BLOCK 3031,6.952258063532883e-06
BLOCK 4047,1.4339687110840331e-05
BLOCK 4057,1.4639165946676219e-05
BLOCK 4000,1.4432781390833326e-13
BLOCK 4001,1.466276119773381e-05
BLOCK 1000,4.131597988211816e-06
BLOCK 1001,4.070680065747113e-06
BLOCK 1002,5.422908548172299e-06
BLOCK 1003,7.0679927269361976e-06
BLOCK 1004,1.4479331791945028e-05
BLOCK 1010,2.3207578235110414e-05
BLOCK 1017,9.738259040248664e-06
BLOCK 1018,6.6723635477022325e-06
BLOCK 1019,5.739086789315159e-06
BLOCK 2000,9.030884445614091e-06
BLOCK 2001,1.1425334511547537e-05
BLOCK 2002,1.2054012268394994e-05
BLOCK 2003,1.1242326941088443e-05
BLOCK 2004,5.51767903086887e-06
BLOCK 2005,3.747785465044931e-06
BLOCK 2006,3.5313209934913505e-06
BLOCK 2007,3.7346492996261255e-06
BLOCK 2010,4.773554074829636e-06
BLOCK 2011,1.1528991075600592e-05
BLOCK 2012,2.010072513074458e-05
BLOCK 2026,4.094773860672975e-06
BLOCK 2027,4.76988216863117e-06
BLOCK 2051,1.3851034703673832e-05
BLOCK 2054,1.4051406220476739e-05
BLOCK 2055,2.7910876614056052e-05
BLOCK 2056,2.6724592607438792e-05
BLOCK 5030,1.3238873808058784e-15
BLOCK 5031,2.170823289613627e-12
BLOCK 1012,1.806890981821775e-05
BLOCK 1013,6.529106985642067e-05
BLOCK 1014,1.05730249749002e-05
BLOCK 1015,1.937870509712773e-05
BLOCK 1021,5.221675676948955e-06
BLOCK 1022,5.185303545504852e-06
BLOCK 1023,4.823818661389385e-06
BLOCK 1031,4.267329739732233e-06
BLOCK 1032,4.102024026518528e-06
BLOCK 1034,7.600530829245159e-06
BLOCK 1036,2.329745779613626e-06
BLOCK 1048,7.449195475168682e-06
BLOCK 1049,6.587561964617723e-06
BLOCK 1050,4.504301547785681e-06
BLOCK 1051,1.379579058921428e-05
BLOCK 1053,1.2455037802230713e-05
BLOCK 1055,1.0607969536774285e-15
BLOCK 1056,3.4002299735827807e-18
BLOCK 1057,1.3510389467496606e-18
BLOCK 1058,1.3186988604619123e-05
BLOCK 1059,2.0372402466246926e-06
BLOCK 1060,2.2164122332528178e-05
BLOCK 1061,2.761166820406175e-05
BLOCK 1062,4.7037058338826415e-05
BLOCK 1063,1.822497717593607e-05
BLOCK 1064,1.661063521011202e-05
BLOCK 1065,8.332620562408522e-06
BLOCK 1066,2.5900976041256138e-05
BLOCK 1067,6.1357591982779574e-06
BLOCK 3039,3.58502907478685e-05
BLOCK 3040,2.5240922733190846e-05
BLOCK 3041,2.2768616498748088e-05
BLOCK 3042,2.8371568769107597e-05
BLOCK 3043,3.372450148636364e-05
BLOCK 3044,2.0706554612151924e-05
BLOCK 3045,2.9009489333738588e-05
BLOCK 3046,3.0191211599525244e-05
BLOCK 3047,1.835932574197161e-05
BLOCK 3048,2.2511423210737693e-05
BLOCK 3049,5.107099072201143e-05
BLOCK 3050,2.266755493516383e-05
BLOCK 2059,3.0754467087572725e-05
BLOCK 2060,4.509267666133627e-05
BLOCK 2061,1.543482494174729e-05
BLOCK 2064,3.8677694916611304e-05
BLOCK 2014,2.4125865935731988e-05
BLOCK 2015,2.8954579640214188e-05
BLOCK 2016,1.1224425040966698e-05
BLOCK 2017,1.3266565829532686e-05
BLOCK 2018,3.395131835194986e-05
BLOCK 2019,6.90060331912403e-05
BLOCK 2020,1.0303002602941062e-05
BLOCK 2021,2.369706261805046e-05
BLOCK 2022,0.0001000876561316508
BLOCK 2023,3.7403440197548204e-06
BLOCK 2024,1.7324558013292123e-06
BLOCK 3001,1.2206295417213759e-05
BLOCK 3002,1.3136960551455436e-05
BLOCK 3003,1.568850644784736e-05
BLOCK 3004,4.2575766767296295e-05
BLOCK 3005,2.528835641657685e-05
BLOCK 3006,2.8388525125984e-05
BLOCK 3007,3.2929611395194925e-05
BLOCK 3008,5.912362277360841e-05
BLOCK 3009,6.121406743279156e-05
BLOCK 3018,4.63806434567968e-06
BLOCK 3019,9.231977912038946e-06
BLOCK 3020,2.2435366474827968e-06
BLOCK 3021,1.9330817265621984e-06
BLOCK 3022,1.814853690904484e-06
BLOCK 3023,2.032587788153583e-06
BLOCK 3024,7.053319180127022e-06
BLOCK 3029,4.233274853881762e-06
BLOCK 2030,1.8752102414573796e-06
BLOCK 3000,7.282061356533241e-06
BLOCK 3016,7.51317690961908e-06
BLOCK 3032,7.312668441695081e-06
BLOCK 3033,3.902683905351085e-05
BLOCK 3034,7.1522625647755606e-06
BLOCK 3035,1.3329644103649478e-05
BLOCK 3036,4.489877002428697e-12
BLOCK 3037,1.1446954659452288e-11
BLOCK 3038,2.938830057278547e-05
BLOCK 4002,3.883531288353888e-06
BLOCK 4003,3.819229513137508e-06
BLOCK 4004,6.0930672787507976e-06
BLOCK 4005,9.299556275233657e-14
BLOCK 4006,4.330288831348645e-18
BLOCK 4007,1.5704504782011637e-16
BLOCK 4008,9.295085024168335e-07
BLOCK 4009,1.0288639240712302e-06
BLOCK 4010,1.023191446699984e-06
BLOCK 4011,1.7095204924274426e-06
BLOCK 4012,1.1242003365442794e-06
BLOCK 4013,2.3641476971369297e-06
BLOCK 4014,1.2032284508785121e-06
BLOCK 4015,1.1130901226807976e-06
BLOCK 4016,2.107604510715264e-12
BLOCK 4017,1.1815343928092289e-06
BLOCK 4018,1.748428405272588e-11
BLOCK 4019,4.485811919301383e-06
BLOCK 4020,1.2289820342833976e-06
BLOCK 4021,4.117007182677189e-06
BLOCK 4022,6.094934804133186e-11
BLOCK 4023,7.0039198842860605e-06
BLOCK 4024,7.062666734320481e-06
BLOCK 4025,6.667679643598644e-06
BLOCK 4026,8.290445176519566e-06
BLOCK 4027,9.314944915210219e-06
BLOCK 4028,9.324300600389094e-06
BLOCK 4029,9.464555143285897e-06
BLOCK 4030,8.169713200209835e-06
BLOCK 4031,1.1988211581561012e-05
BLOCK 4032,8.670288485650912e-06
BLOCK 4033,1.3162256785646717e-05
BLOCK 5000,1.3392752394638635e-06
BLOCK 5001,1.3231339542307767e-06
BLOCK 5002,1.4087281337343609e-06
BLOCK 5003,1.4724802819083467e-06
BLOCK 5004,1.4021554083944168e-06
BLOCK 5005,3.470655228919732e-07
BLOCK 5006,4.193110215188602e-08
BLOCK 5007,7.080239868314411e-09
BLOCK 5008,6.075626903250621e-10
BLOCK 5009,9.457626187952844e-10
BLOCK 5010,2.6590465052164136e-10
BLOCK 5011,1.0060091232162446e-09
BLOCK 5012,2.5012915309739247e-09
BLOCK 5013,2.449359733018437e-10
BLOCK 5014,2.510835192371053e-19
BLOCK 5015,2.7930225453183664e-13
BLOCK 5016,8.22861206271019e-13
BLOCK 5017,8.81608781318305e-12
BLOCK 5018,1.118793752859943e-11
BLOCK 5019,9.128132170780298e-11
BLOCK 5020,4.247044845284017e-14
BLOCK 5021,1.407754791463922e-12
BLOCK 5022,3.375772164896303e-24
BLOCK 5023,2.126895702965937e-20
BLOCK 5024,3.2476480347761306e-22
BLOCK 5025,8.124755542372771e-17
BLOCK 5026,7.128553788420402e-14
BLOCK 5027,8.693789908450902e-07
BLOCK 5028,1.0016268032918282e-05
BLOCK 5029,2.7218196198493048e-08
BLOCK 5032,6.449250914436732e-32
BLOCK 5033,3.010026607077221e-15
BLOCK 5034,2.276486035234666e-07
BLOCK 5035,1.9378907812944023e-15
BLOCK 2063,1.587733920562344e-05
BLOCK 4034,1.0155361247699857e-05
BLOCK 4035,8.505020442526907e-06
BLOCK 4036,8.823628607193432e-06
BLOCK 4037,7.710877741149858e-06
BLOCK 4038,4.574821111155701e-06
BLOCK 4039,3.491936755696156e-06
BLOCK 4040,2.6642410944914943e-06
BLOCK 4041,9.183235987357004e-06
BLOCK 4042,5.895210615487764e-06
BLOCK 4043,9.824365311572777e-06
BLOCK 4044,1.2629940618378507e-05
BLOCK 4045,1.4806319715379361e-05
BLOCK 4046,1.3431034163283155e-05
BLOCK 4048,1.2261645869919201e-05
BLOCK 4049,1.3385315270385861e-05
BLOCK 4050,1.251238750108265e-05
BLOCK 4051,1.6940825815461465e-05
BLOCK 4052,1.5641947296486213e-05
BLOCK 4053,1.510523519090469e-05
BLOCK 4054,1.4211607477806707e-05
BLOCK 4055,1.4234001169669125e-05
BLOCK 4056,1.4587790267194228e-05
BLOCK 4058,1.5411138992484018e-05
BLOCK 4059,1.5161521087575386e-05
BLOCK 4061,1.0877420729763474e-05
BLOCK 4062,1.1684907685948434e-05
BLOCK 2035,3.06591972328847e-05
BLOCK 2037,3.586492203517676e-05
BLOCK 2038,4.35509679158549e-05
BLOCK 2040,1.2597890688444144e-05
BLOCK 2041,2.0513416343837978e-05
BLOCK 2042,1.7898511672956758e-05
BLOCK 2043,1.4739348660746442e-05
BLOCK 2044,1.4458566655443747e-05
BLOCK 1045,5.619750052489315e-06
BLOCK 1047,2.2927855892376732e-06
BLOCK 1041,4.803427356699306e-06
BLOCK 1042,3.539987582400504e-06
BLOCK 1043,6.186769238916263e-06
BLOCK 1044,7.834081143957635e-06
BLOCK 1046,8.58159110853481e-06
BLOCK 2033,2.861743017309712e-05
BLOCK 2045,1.2535489656238326e-05
BLOCK 2046,1.1650922520562423e-05
BLOCK 2047,1.2703538642217325e-05
BLOCK 2048,1.354697189784156e-05
BLOCK 2049,1.2974283703836145e-05
BLOCK 2050,1.24138598216599e-05
BLOCK 2052,1.5369391075408532e-05
BLOCK 2062,1.09185959982163e-05
BLOCK 2031,1.157335748401458e-05
BLOCK 2032,1.0999108554525208e-05
BLOCK 2034,2.6102640296631998e-05
BLOCK 2036,4.6501917529817485e-05
BLOCK 2039,2.0810509899331605e-05
BLOCK 2053,1.4324937387287638e-05
BLOCK 2057,1.76192698340343e-06
BLOCK 2058,6.590044924670488e-06
BLOCK 2065,2.918029236236359e-05
BLOCK 2066,2.6290999038399293e-05
BLOCK 2067,2.1279957733579472e-05
BLOCK 4063,1.2648392102099148e-05
BLOCK 4064,1.4651332587542412e-05
BLOCK 4065,2.6310363730479103e-06
